movie_id,genres,director,actor
42192,Drama,['JosephL.Mankiewicz'],"['BetteDavis', 'AnneBaxter', 'GeorgeSanders', 'CelesteHolm']"
1512685,Horror Mystery Thriller,['GuillemMorales'],"['BelénRueda', 'LluísHomar', 'PabloDerqui', 'FrancescOrella']"
1594562,Drama Horror Mystery,['TiWest'],"['SaraPaxton', 'PatHealy', 'KellyMcGillis', 'AlisonBartlett']"
1662293,Horror,['AnthonyLeonardiIII'],"['AnneHeche', 'JamesTupper', 'EthanPeck', 'RebekahBrandes']"
1743993,Horror,['PatHolden'],"['KateAshfield', 'StevenWaddington', 'CraigParkinson', 'AndreaLowe']"
1772240,Horror Mystery SciFi Thriller,['GonzaloLópez-Gallego'],"['WarrenChristie', 'LloydOwen', 'RyanRobbins', 'MichaelKopsa']"
2050633,Horror,['DarrenLynnBousman'],"['StephenMoyer', 'MiaKirshner', 'AllieMacDonald', 'PeterDaCunha']"
5843876,Drama Romance,['RichardTanne'],"['LiliReinhart', 'AustinAbrams', 'SarahJones', 'AdhirKalyan']"
113972,Action Crime Drama Thriller,['JohnBadham'],"['JohnnyDepp', 'ChristopherWalken', 'CourtneyChase', 'CharlesS.Dutton']"
5956100,Action Adventure Thriller,"['AliAbbasZafar', 'MusaMuhammedOlayinka']","['SalmanKhan', 'KatrinaKaif', 'PareshRawal', 'AnupriyaGoenka']"
87233,Drama Romance,['UluGrosbard'],"['RobertDeNiro', 'MerylStreep', 'HarveyKeitel', 'JaneKaczmarek']"
2268458,Drama SciFi Thriller,['ZakHilditch'],"['JessicaDeGouw', 'NathanPhillips', 'DavidField', 'LaurenCleary']"
117887,Comedy Drama Music,[],"['TomHanks', 'LivTyler', 'CharlizeTheron', 'TomEverettScott']"
493949,Adventure Comedy Family Fantasy,['ElizabethAllenRosenbaum'],"['JoeyKing', 'SelenaGomez', 'BridgetMoynahan', 'JohnCorbett']"
14058484,Documentary Biography Music,['EmmettMalloy'],[]
1880399,Drama,['MarkRaso'],"['EdHarris', 'JasonSudeikis', 'ElizabethOlsen', 'BruceGreenwood']"
2023453,Comedy Family,['DavidBowers'],"['ZacharyGordon', 'RobertCapron', 'DevonBostick', 'SteveZahn']"
2044729,Comedy,['RomanCoppola'],"['CharlieSheen', 'JasonSchwartzman', 'BillMurray', 'KatherynWinnick']"
2404465,Comedy Drama Family,"['Bert', 'Bertie']","['MckennaGrace', 'ViolaDavis', 'JimGaffigan', 'AllisonJanney']"
2850386,Animation Adventure Comedy Family Fantasy,['JoelCrawford'],"['NicolasCage', 'EmmaStone', 'RyanReynolds', 'CatherineKeener']"
3265262,Documentary Music,['FlorianHabicht'],[]
3534282,Adventure Comedy Drama,['JaredHess'],"['SamRockwell', 'AmyRyan', 'JemaineClement', 'DannyMcBride']"
5822564,Action Crime Drama,['AndreaBerloff'],"['MelissaMcCarthy', 'TiffanyHaddish', 'ElisabethMoss', 'DomhnallGleeson']"
7394816,Action,['NickPowell'],"['NicolasCage', 'FamkeJanssen', 'KevinDurand', 'JeremyNazario']"
7946422,Drama SciFi Thriller,"['ChristopherCaldwell', 'ZeekEarl']","['SophieThatcher', 'JayDuplass', 'PedroPascal', 'LukePitzrick']"
8816194,Comedy Horror Thriller,['AntTimpson'],"['ElijahWood', 'StephenMcHattie', 'GarfieldWilson', 'MadeleineSami']"
9076562,Comedy Drama,['JonStewart'],"['SteveCarell', 'RoseByrne', 'ChrisCooper', 'BrentSexton']"
468492,Action Drama Horror SciFi,['BongJoonHo'],"['SongKang-ho', 'ByunHee-Bong', 'ParkHae-il', 'BaeDoona']"
1135092,Crime Drama Mystery Thriller,['JimJarmusch'],"['IsaachDeBankolé', 'AlexDescas', 'Jean-FrançoisStévenin', 'ÓscarJaenada']"
1182350,Comedy Drama Romance,['WoodyAllen'],"['AnthonyHopkins', 'NaomiWatts', 'JoshBrolin', 'GemmaJones']"
2378936,Action Comedy,['EmilioPortes'],"['AndrésBustamante', 'AnadelaReguera', 'AlejandroCalva', 'CarlosCorona']"
211933,Crime Drama Mystery Thriller,['JobyHarold'],"['HaydenChristensen', 'JessicaAlba', 'TerrenceHoward', 'LenaOlin']"
1591479,Action Adventure Drama Thriller War,"['MikeMcCoy', 'ScottWaugh']","['AlexVeadov', 'RoselynSanchez', 'NestorSerrano', 'RorkeDenver']"
2261505,Fantasy Romance,[],"['ÖzcanDeniz', 'FahriyeEvcenÖzçivit', 'SaitGenay', 'ÖzayFecht']"
17925,Action Adventure Comedy Drama War Western,['ClydeBruckman'],"['BusterKeaton', 'MarionMack', 'GlenCavender', 'JimFarley']"
32599,Comedy Drama Romance,['HowardHawks'],"['CaryGrant', 'RosalindRussell', 'RalphBellamy', 'GeneLockhart']"
57163,Drama,['MartinRitt'],"['PaulNewman', 'MelvynDouglas', 'PatriciaNeal', 'BrandonDeWilde']"
73341,Adventure,['JohnHuston'],"['SeanConnery', 'MichaelCaine', 'ChristopherPlummer', 'SaeedJaffrey']"
97940,Comedy Crime Drama,['JimJarmusch'],"['MasatoshiNagase', 'YûkiKudô', ""Screamin'JayHawkins"", 'CinquéLee']"
243017,Animation Drama Fantasy,['RichardLinklater'],"['EthanHawke', 'TrevorJackBrooks', 'LoreleiLinklater', 'WileyWiggins']"
423977,Comedy Drama Romance,['JonPoll'],"['AntonYelchin', 'RobertDowneyJr.', 'HopeDavis', 'KatDennings']"
468489,Drama,['RyanFleck'],"['RyanGosling', 'AnthonyMackie', 'ShareekaEpps', 'JeffLima']"
1235830,Animation Crime Drama Music Romance,"['TonoErrando', 'JavierMariscal', 'FernandoTrueba']","['EmanXorOña', 'LimaraMeneses', 'MarioGuerra', 'JonAdams']"
2366608,Drama Fantasy Mystery Thriller,['RyanGosling'],"['ChristinaHendricks', 'IainDeCaestecker', 'MattSmith', 'SaoirseRonan']"
2368749,Drama,['MichelFranco'],"['TessaIa', 'HernánMendoza', 'GonzaloVegaJr.', 'TamaraYazbek']"
2402179,Documentary,[],[]
260866,Drama Mystery Thriller,['GaryFleder'],"['MichaelDouglas', 'SeanBean', 'BrittanyMurphy', 'SkyeMcColeBartusiak']"
332136,Comedy Drama Fantasy Romance,['GilJunger'],"['JenniferLoveHewitt', 'PaulNicholls', 'TomWilkinson', 'DianaHardcastle']"
356618,Drama Horror Mystery SciFi Thriller,['JosephRuben'],"['JulianneMoore', 'DominicWest', 'ChristopherKovaleski', 'MatthewPleszewicz']"
449487,Drama Fantasy Horror Mystery Romance Thriller,['RodrigoGarcía'],"['AnneHathaway', 'PatrickWilson', 'DavidMorse', 'AndreBraugher']"
808506,Animation Adventure Comedy Drama Mystery Romance SciFi,['MamoruHosoda'],"['RiisaNaka', 'TakuyaIshida', 'MitsutakaItakura', 'AyamiKakiuchi']"
1034032,Action SciFi Thriller,"['MarkNeveldine', 'BrianTaylor']","['GerardButler', 'MichaelC.Hall', 'Ludacris', 'AmberValletta']"
1085492,Action Thriller,['BrianA.Miller'],"['JasonPatric', 'BruceWillis', 'JohnCusack', 'JessicaLowndes']"
1247692,Comedy Drama,['JonasPate'],"['KevinSpacey', 'MarkWebber', 'KekePalmer', 'JoeNunez']"
2414766,Mystery Romance SciFi,['DarrenPaulFisher'],"['DanielFraser', 'EleanorWyld', 'OwenPugh', 'DylanLlewellyn']"
3169770,Action Drama Mystery Thriller,['DanidelaTorre'],"['LuisTosar', 'JavierGutiérrez', 'ElviraMínguez', 'FernandoCayo']"
3711510,Crime Drama Fantasy Mystery Thriller,['DanielCalparsoro'],"['RaúlArévalo', 'AuraGarrido', 'HugoArbues', 'BelénCuesta']"
4693358,Crime Mystery SciFi Thriller,['BenC.Lucas'],"['JessicaDeGouw', 'LiamGraham', 'FionaPress', 'AdrianeDaff']"
5034266,Drama Romance,['RiteshBatra'],"['RobertRedford', 'JaneFonda', 'MatthiasSchoenaerts', 'IainArmitage']"
5517438,Drama,['RogerGual'],"['JuanaAcosta', 'AlexBrendemühl', 'PacoLeón', 'ManuelMorón']"
5577742,Horror Thriller,['AlistairLegrand'],"['VinessaShaw', 'KevinRahm', 'IndiaEisley', 'AaronStanford']"
6060156,Comedy,['VicenteVillanueva'],"['PacoLeón', 'AlexandraJiménez', 'RossydePalma', 'NuriaHerrero']"
6547170,Action Crime Thriller,['BrianA.Miller'],"['BruceWillis', 'FrankGrillo', 'JohnathonSchaech', 'OliviaCulpo']"
6830780,SciFi Thriller,['Joon-SungKim'],"['Kang-HoonKim', 'SolKyung-gu', 'GoSoo', 'KangHye-jeong', 'YuChunPark', 'In-hwanPark', 'Ho-jinChun', 'JunSuk-ho']"
7489816,Comedy Drama,['FredCavayé'],"['BéréniceBejo', 'SuzanneClément', 'StéphaneDeGroodt', 'VincentElbaz']"
7841496,Crime Drama Mystery Thriller,['AlejandroMontiel'],"['LuisanaLopilato', 'AmaiaSalamanca', 'RafaelSpregelburd', 'NicolásFurtado']"
107616,Comedy Drama Romance,[],"['KennethBranagh', 'EmmaThompson', 'KeanuReeves', 'KateBeckinsale']"
4814760,Drama Horror SciFi Thriller,['RodBlackhurst'],"['LucyWalters', 'GinaPiersanti', 'AdamDavidThompson', 'ShaneWest']"
105415,Comedy Drama Romance,['CameronCrowe'],"['BridgetFonda', 'CampbellScott', 'KyraSedgwick', 'SheilaKelley']"
119715,Comedy,['GoreVerbinski'],"['NathanLane', 'LeeEvans', 'VickiLewis', 'MauryChaykin']"
316396,Adventure Family Fantasy Romance,['P.J.Hogan'],"['JeremySumpter', 'JasonIsaacs', 'OliviaWilliams', 'LynnRedgrave']"
325055,Biography Drama Romance,['ChristineJeffs'],"['GwynethPaltrow', 'DanielCraig', 'LucyDavenport', 'DavidBirkin']"
954947,Crime Drama Horror Thriller,['MichaelWinterbottom'],"['CaseyAffleck', 'KateHudson', 'JessicaAlba', 'NedBeatty']"
1132285,Crime Mystery Thriller,"[""MorganO'Neill""]","['JohnCusack', 'DallasRoberts', 'VincentMessina', 'JenniferCarpenter']"
1174730,Comedy Drama,['RaymondDeFelitta'],"['AndyGarcia', 'JuliannaMargulies', 'StevenStrait', 'EmilyMortimer']"
1196141,Comedy Drama Family,['ThorFreudenthal'],"['ZacharyGordon', 'RobertCapron', 'RachaelHarris', 'SteveZahn']"
1433207,Comedy Drama,['JacobEstes'],"['TobeyMaguire', 'ElizabethBanks', 'LauraLinney', 'RayLiotta']"
1612774,Comedy Fantasy Horror,['QuentinDupieux'],"['StephenSpinella', 'RoxaneMesquida', 'WingsHauser', 'JackPlotnick']"
1698648,Comedy,"['ShariSpringerBerman', 'RobertPulcini']","['KristenWiig', 'AnnetteBening', 'MattDillon', 'DarrenCriss']"
1798243,Comedy Drama Music,['WilliamH.Macy'],"['BillyCrudup', 'AntonYelchin', 'FelicityHuffman', 'SelenaGomez']"
1817081,Comedy Romance,['KatCoiro'],"['JustinLong', ""KeirO'Donnell"", 'EvanRachelWood', 'GideonGlick']"
1867093,Crime Drama Thriller,['DavidWeaver'],"['SamuelL.Jackson', 'LukeKirby', 'RuthNegga', 'TomWilkinson']"
1931602,Drama Romance,['NaomiFoner'],"['DakotaFanning', 'ElizabethOlsen', 'SterlingJones', 'LennyPlatt']"
1965065,Comedy Romance,['MichaelMohan'],"['LizzyCaplan', 'AlisonBrie', 'MarkWebber', 'GeoffreyArend']"
2064968,Comedy Drama Romance,['PeterGlanz'],"['JasonBateman', 'OliviaWilde', 'BillyCrudup', 'TonyRoberts']"
2078552,Crime Drama Thriller,['NickMurphy'],"['PaulBettany', 'StephenGraham', 'BrianCox', 'MarkStrong']"
2095649,Biography Drama Romance,['OlivierDahan'],"['NicoleKidman', 'TimRoth', 'AndréPenvern', 'FrankLangella']"
2182972,Drama Music,['KateBarker-Froyland'],"['AnneHathaway', 'JohnnyFlynn', 'BenRosenfield', 'FaizaMouhaAbbazi']"
2315596,Action Crime Drama Thriller,['MélanieLaurent'],"['BenFoster', 'JeffreyGrover', 'ChristopherAmitrano', 'MarkHicks']"
2352802,Comedy Drama,['DenisHenryHennelly'],"['AdrianGrenier', 'KidCudi', 'MckennaGrace', 'KerryBishé']"
2581244,Comedy Fantasy Horror Romance,['JeffBaena'],"['AubreyPlaza', 'DaneDeHaan', 'JohnC.Reilly', 'MollyShannon']"
2693664,Action Drama Romance SciFi Western,['JakePaltrow'],"['NicholasHoult', 'KodiSmit-McPhee', 'MichaelShannon', 'ElleFanning']"
2751310,Comedy Romance,['IsaacFeder'],"['HaleyJoelOsment', 'LorenzaIzzo', 'KevinBalmore', 'Retta']"
2758904,Adventure Comedy,['ScotArmstrong'],"['AdamPally', 'T.J.Miller', 'ThomasMiddleditch', 'ShannonWoodward']"
2788716,Comedy Drama,['ShiraPiven'],"['KristenWiig', 'JamesMarsden', 'LindaCardellini', 'WesBentley']"
2968804,Action Comedy Crime,['BrianTrenchard-Smith'],"['JohnCusack', 'ThomasJane', 'ZoeVentoura', 'ChristopherMorris']"
3079016,Comedy Romance,['JocelynTowne'],"['SimonHelberg', 'MelanieLynskey', 'ZacharyQuinto', 'JudithLight']"
3093546,Comedy Drama,['AlexRossPerry'],"['JasonSchwartzman', 'ElisabethMoss', 'JonathanPryce', 'KrystenRitter']"
3128900,Drama Thriller,['KarenLeighHopkins'],"['KatieHolmes', 'JamesBadgeDale', 'CallanMulvey', 'JeanSmart']"
3179568,Comedy Drama,['JasonReitman'],"['KaitlynDever', 'RosemarieDeWitt', 'AnselElgort', 'JenniferGarner']"
3186318,Drama Thriller,['KatCandler'],"['AaronPaul', 'JulietteLewis', 'JoshWiggins', 'DekeGarner']"
3264102,Documentary Biography History Sport,['GabePolsky'],[]
3312868,Documentary,['AlexWinter'],[]
3640682,Drama,['AdamSalky'],"['SarahSilverman', 'JoshCharles', 'SkylarGaertner', 'ShayneColeman']"
3652862,Comedy Drama Romance,['ChadHartigan'],"['MarkeesChristmas', 'CraigRobinson', 'CarlaJuri', 'PatrickGüldenberg']"
4266638,Drama,['TreyEdwardShults'],"['KrishaFairchild', 'AlexDobrenko', 'RobynFairchild', 'ChrisDoubek']"
5539052,Biography Comedy Drama,['MayaForbes'],"['JackBlack', 'JennySlate', 'JasonSchwartzman', 'JackiWeaver']"
6003368,Comedy Family,['DavidBowers'],"['JasonDrucker', 'AliciaSilverstone', 'TomEverettScott', 'CharlieWright']"
7158430,Comedy Drama Music,['BrettHaley'],"['NickOfferman', 'KierseyClemons', 'BlytheDanner', 'ToniCollette']"
7342838,Biography Music Romance,['KirillSerebrennikov'],"['RomanBilyk', 'IrinaStarshenbaum', 'TeoYoo', 'FilippAvdeev']"
7671064,Comedy Drama,['PaulDownsColaizzo'],"['JillianBell', 'JenniferDundas', 'PatchDarragh', 'AliceLee']"
7689966,Documentary Biography Comedy,['MarinaZenovich'],[]
2183034,Adventure Family SciFi,['DaveGreen'],"['TeoHalm', 'Astro', 'ReeseHartwig', 'EllaWahlestedt']"
5973626,Animation Action Adventure Comedy Crime SciFi,['RickMorales'],"['AdamWest', 'BurtWard', 'JulieNewmar', 'JeffBergman']"
36855,Crime Drama Mystery Thriller,['GeorgeCukor'],"['CharlesBoyer', 'IngridBergman', 'JosephCotten', 'MayWhitty']"
37913,Crime Drama Noir Mystery Romance,['MichaelCurtiz'],"['JoanCrawford', 'JackCarson', 'ZacharyScott', 'EveArden']"
43924,Drama Romance,['GeorgeStevens'],"['MontgomeryClift', 'ElizabethTaylor', 'ShelleyWinters', 'AnneRevere']"
44916,Comedy SciFi,['HowardHawks'],"['CaryGrant', 'GingerRogers', 'MarilynMonroe', 'CharlesCoburn']"
46876,Horror SciFi,['JackArnold'],"['RichardCarlson', 'JulieAdams', 'RichardDenning', 'AntonioMoreno']"
49314,Comedy Musical Romance,['CharlesWalters'],"['BingCrosby', 'GraceKelly', 'FrankSinatra', 'CelesteHolm']"
51622,Drama Horror SciFi,['KurtNeumann'],"['DavidHedison', 'PatriciaOwens', 'VincentPrice', 'HerbertMarshall']"
62994,Biography Comedy Drama Musical Romance,['WilliamWyler'],"['BarbraStreisand', 'OmarSharif', 'KayMedford', 'AnneFrancis']"
67588,Thriller,[],"['ClintEastwood', 'JessicaWalter', 'DonnaMills', 'JohnLarch']"
83908,Drama Mystery,['GuyHamilton'],"['PeterUstinov', 'JamesMason', 'MaggieSmith', 'ColinBlakely']"
110005,Biography Crime Drama Thriller,['PeterJackson'],"['MelanieLynskey', 'KateWinslet', 'SarahPeirse', 'DianaKent']"
118548,Action Crime Drama Thriller,[],"['ClintEastwood', 'GeneHackman', 'EdHarris', 'LauraLinney']"
1020530,Horror Thriller,['JamesWatkins'],"['KellyReilly', 'MichaelFassbender', 'TaraEllis', ""JackO'Connell""]"
1598822,Comedy Romance,['GarryMarshall'],"['SarahJessicaParker', 'JessicaBiel', 'AshtonKutcher', 'MichellePfeiffer']"
1758795,Comedy Romance,['MaggieCarey'],"['AubreyPlaza', 'JohnnySimmons', 'BillHader', 'AliaShawkat']"
1837562,Comedy Drama Romance,['JulianJarrold'],"['SarahGadon', 'BelPowley', 'EmilyWatson', 'RupertEverett']"
1935940,Comedy Family,['ChristopherSmith'],"['JimBroadbent', 'RafeSpall', 'KitConnor', 'EwenBremner']"
2481198,Comedy Drama Musical Romance,['DexterFletcher'],"['PaulBrannigan', 'GeorgeMacKay', 'KevinGuthrie', 'JaneHorrocks']"
3026488,Drama History War,['VincentPerez'],"['EmmaThompson', 'BrendanGleeson', 'DanielBrühl', 'MikaelPersbrandt']"
3455224,Documentary War,['OrlandovonEinsiedel'],[]
5270948,Drama History Thriller,['JohnCurran'],"['JasonClarke', 'KateMara', 'EdHelms', 'BruceDern']"
5314118,Drama Sport,[],"['PaddyConsidine', 'JodieWhittaker', 'PaulPopplewell', 'BrendanIngle']"
6958212,Adventure Crime Drama History Thriller Western,['WarwickThornton'],"['HamiltonMorris', 'ShanikaCole', 'EwenLeslie', 'SamNeill']"
970179,Adventure Drama Family Fantasy Mystery Romance,['MartinScorsese'],"['AsaButterfield', 'ChloëGraceMoretz', 'ChristopherLee', 'BenKingsley']"
1740707,Drama Fantasy Horror,['AndréØvredal'],"['OttoJespersen', 'RobertStoltenberg', 'KnutNærum', 'GlennErlandTosterud']"
74751,Adventure Horror,['JohnGuillermin'],"['JeffBridges', 'CharlesGrodin', 'JessicaLange', 'JohnRandolph']"
1291652,Action Crime Drama Thriller,['DanielEspinosa'],"['JoelKinnaman', 'MatiasVarela', 'DragomirMrsic', 'LisaHenni']"
1928337,Horror Mystery Thriller,['RichardGray'],"['JosephCross', 'BrianaEvigan', 'RafiGavron', 'JuliannaGuill']"
2215477,Drama Musical Romance,['SanjayLeelaBhansali'],"['RanveerSingh', 'DeepikaPadukone', 'SupriyaPathak', 'SharadKelkar']"
434139,Comedy Drama Romance,['TonyGoldwyn'],"['ZachBraff', 'JacindaBarrett', 'RachelBilson', 'CaseyAffleck']"
800240,Crime Drama Mystery Thriller,['MarcelLangenegger'],"['HughJackman', 'EwanMcGregor', 'MichelleWilliams', 'BruceAltman']"
808510,Comedy Family Fantasy Sport,['MichaelLembeck'],"['DwayneJohnson', 'AshleyJudd', 'JulieAndrews', 'StephenMerchant']"
896529,Drama Romance,['RubaNadda'],"['PatriciaClarkson', 'AlexanderSiddig', 'ElenaAnaya', 'AminaAnnabi']"
1047011,Comedy Drama Music Romance,['PaulAndrewWilliams'],"['TerenceStamp', 'GemmaArterton', 'ChristopherEccleston', 'VanessaRedgrave']"
2883434,Drama,['MikeBinder'],"['KevinCostner', 'OctaviaSpencer', 'GillianJacobs', 'AnthonyMackie']"
2980554,Drama,['MaryaCohn'],"['EmilyVanCamp', 'CourtneyDaniels', 'JordanLage', 'AnaMulvoyTen']"
7608534,Comedy,['ErnieBarbarash'],"['ElizaTaylor', 'JakeLacy', 'AndieMacDowell', 'NeilCrone']"
9148706,Drama History,['PhilippaLowthorpe'],"['KeiraKnightley', 'GuguMbatha-Raw', 'JessieBuckley', 'GregKinnear']"
9779516,Drama Music Romance,"['AndrewErwin', 'JonErwin']","['K.J.Apa', 'BrittRobertson', 'NathanParsons', 'GarySinise']"
89755,Biography Drama Romance,['SydneyPollack'],"['MerylStreep', 'RobertRedford', 'KlausMariaBrandauer', 'MichaelKitchen']"
1331025,Documentary,['R.J.Cutler'],[]
1650048,Drama Romance,['XavierDolan'],"['MelvilPoupaud', 'EmmanuelSchwartz', 'SuzanneClément', 'NathalieBaye']"
1708135,Biography Drama War,['OliverHirschbiegel'],"['ChristianFriedel', 'KatharinaSchüttler', 'BurghartKlaußner', 'JohannvonBülow']"
1969062,Comedy Drama Romance,['MayaForbes'],"['MarkRuffalo', 'ZoeSaldana', 'ImogeneWolodarsky', 'AshleyAufderheide']"
2168180,Biography Drama History,['RobertoBerliner'],"['GlóriaPires', 'LucianaFregolente', 'SimoneMazzer', 'FabrícioBoliveira']"
2392830,Biography Drama,['TerenceDavies'],"['EmmaBell', 'SaraVertongen', 'RoseWilliams', 'BenjaminWainwright']"
2752688,Biography Drama,['JonStewart'],"['GaelGarcíaBernal', 'KimBodnia', 'DimitriLeonidas', 'HalukBilginer']"
3236120,Comedy Drama Romance,['BrettHaley'],"['BlytheDanner', 'MartinStarr', 'SamElliott', 'MalinAkerman']"
3302706,Drama Music,['FrançoisGirard'],"['DustinHoffman', 'KathyBates', 'EddieIzzard', 'KevinMcHale']"
3305316,Drama Thriller,['SusanneBier'],"['NikolajCoster-Waldau', 'NikolajLieKaas', 'UlrichThomsen', 'RolandMøller']"
3409392,Drama,['AbderrahmaneSissako'],"['IbrahimAhmed', 'AbelJafri', 'ToulouKiki', 'LaylaWaletMohamed']"
3518012,Documentary History News,"['RobertGordon', 'MorganNeville']",[]
3713030,Biography Drama Romance,['JustinKelly'],"['JamesFranco', 'ZacharyQuinto', 'EmmaRoberts', 'CharlieCarver']"
3766394,Comedy Drama Romance,['MichaelShowalter'],"['SallyField', 'MaxGreenfield', 'TyneDaly', 'WendiMcLendon-Covey']"
3917210,Documentary Comedy Drama Family Fantasy Romance,['RogerRossWilliams'],[]
4144190,Comedy Drama,['ToddSolondz'],"['GretaGerwig', 'KeatonNigelCooke', 'TracyLetts', 'JulieDelpy']"
4157220,Documentary Biography History,['AlbertMaysles'],[]
4158876,Comedy Drama,['ChrisKelly'],"['JessePlemons', 'MollyShannon', 'BradleyWhitford', 'MaudeApatow']"
4230700,Drama Mystery,['JoshuaMarston'],"['MichaelShannon', 'RachelWeisz', 'HanselTan', 'FaTye']"
4511200,Drama,['JulianRosefeldt'],"['CateBlanchett', 'ErikaBauer', 'RubyBustamante', 'CarlDietrich']"
5294198,Comedy Drama,['OnurTukel'],"['SandraOh', 'AnneHeche', 'AliciaSilverstone', 'AmyHill']"
5655222,Comedy Drama Romance,['BrettHaley'],"['SamElliott', 'LauraPrepon', 'KrystenRitter', 'NickOfferman']"
73707,Action Adventure Comedy Drama Musical Thriller,['RameshSippy'],"['SanjeevKumar', 'Dharmendra', 'AmitabhBachchan', 'AmjadKhan']"
169102,Adventure Drama Musical Sport,['AshutoshGowariker'],"['AamirKhan', 'RaghuvirYadav', 'GracySingh', 'RachelShelley']"
347304,Comedy Drama Romance,['NikkhilAdvani'],"['PreityGZinta', 'ShahRukhKhan', 'SaifAliKhan', 'JayaBachchan']"
871510,Drama Family Sport,['ShimitAmin'],"['ShahRukhKhan', 'VidyaMalvade', 'SagarikaGhatge', 'ShilpaShukla']"
986264,Drama Family,['AmoleGupte'],"['DarsheelSafary', 'AamirKhan', 'TiscaChopra', 'VipinSharma']"
1166100,Action Drama Mystery Thriller,['A.R.Murugadoss'],"['AamirKhan', 'AsinThottumkal', 'JiahKhan', 'AamirNaik']"
1280558,Crime Drama Mystery Thriller,['NeerajPandey'],"['AnupamKher', 'NaseeruddinShah', 'VeerendraSaxena', 'MaheshKanual']"
1562872,Comedy Drama,['ZoyaAkhtar'],"['HrithikRoshan', 'FarhanAkhtar', 'AbhayDeol', 'KatrinaKaif']"
1821480,Mystery Thriller,['SujoyGhosh'],"['VidyaBalan', 'ParambrataChattopadhyay', 'IndraneilSengupta', 'NawazuddinSiddiqui']"
1839596,Drama Music Musical Romance,['ImtiazAli'],"['RanbirKapoor', 'NargisFakhri', 'ShammiKapoor', 'KumudMishra']"
2082197,Comedy Drama Romance,['AnuragBasu'],"['RanbirKapoor', 'PriyankaChopraJonas', ""IleanaD'Cruz"", 'SaurabhShukla']"
2181931,Comedy Drama Family,['GauriShinde'],"['Sridevi', 'AdilHussain', 'MehdiNebbou', 'PriyaAnand']"
2283748,Comedy Drama Fantasy,['UmeshShukla'],"['PareshRawal', 'AkshayKumar', 'MithunChakraborty', 'MaheshManjrekar']"
2377938,Crime Drama Thriller,['NeerajPandey'],"['AkshayKumar', 'AnupamKher', 'ManojBajpayee', 'JimmyShergill']"
5571734,Drama Thriller,['AniruddhaRoyChowdhury'],"['AmitabhBachchan', 'TaapseePannu', 'KirtiKulhari', 'AndreaTariang']"
5275828,Documentary,['WernerHerzog'],[]
10367276,Short Drama,['FaisalAlamr'],[]
206275,Drama Music Romance,['ThomasCarter'],"['JuliaStiles', 'SeanPatrickThomas', 'KerryWashington', 'FredroStarr']"
1294226,Drama Music Romance,['JulieAnneRobinson'],"['MileyCyrus', 'LiamHemsworth', 'GregKinnear', 'BobbyColeman']"
1540767,Horror,['MichaelTaverna'],"['MischaBarton', 'JulianneMichelle', 'RebeccaDeMornay', 'CoreySevier']"
1878942,Comedy Drama Romance,['ChrisNelson'],"['NicholasBraun', 'HunterCope', 'DakotaJohnson', 'GaryCole']"
2247476,Drama Family Sport,['ThomasCarter'],"['JimCaviezel', 'AlexanderLudwig', 'MichaelChiklis', 'LauraDern']"
2465140,Comedy Drama,['TylerPerry'],"['NiaLong', 'WendiMcLendon-Covey', 'AmySmart', 'ZulayHenao']"
3210686,Biography Drama History,['ChristopherSpencer'],"['DiogoMorgado', 'AmberRoseRevah', 'GregHicks', 'AdrianSchiller']"
3442990,Crime Drama Mystery Thriller,['CharlesStoneIII'],"['ViolaDavis', 'AmlAmeen', 'RonCaldwell', 'YolondaRoss']"
109287,Comedy Crime Family,['RupertWainwright'],"['BrianBonsall', 'KarenDuffy', 'JamesRebhorn', 'JayneAtkinson']"
2325002,Action Thriller,['MikaelSalomon'],"['DylanMcDermott', 'YuliaSnigir', 'PeterFacinelli', 'AndreyIvchenko']"
109190,Adventure Comedy Crime Drama Family,['PatrickReadJohnson'],"['LaraFlynnBoyle', 'JoeMantegna', 'JoePantoliano', 'BrianHaley']"
892791,Animation Adventure Comedy Family Fantasy Romance,['MikeMitchell'],"['MikeMyers', 'CameronDiaz', 'EddieMurphy', 'AntonioBanderas']"
11958344,Animation,"[""Jun'ichiSatô"", 'TomotakaShibayama']","['KiraBuckland', 'MiraiShida', 'NatsukiHanae', 'JohnnyYongBosch', 'BobBuchholz']"
13045890,Drama,['CanUlkay'],"['ÇagatayUlusoy', 'EmirAliDogrul', 'ErsinArici', 'TurgayTanülkü']"
1449283,Animation Adventure Comedy Family Musical,"['StephenJ.Anderson', 'DonHall']","['JimCummings', 'CraigFerguson', 'JohnCleese', 'BudLuckey']"
2724532,Action,['AllanUngar'],"['DominicPurcell', 'CodyHackman', 'SaulRubinek', 'StephenLang']"
2974918,Animation Adventure Comedy Family Fantasy Music,['WaltBecker'],"['JasonLee', 'JustinLong', 'MatthewGrayGubler', 'JesseMcCartney']"
6428676,Animation Adventure Comedy Family Fantasy,['DylanBrown'],"['SofiaMali', 'JenniferGarner', 'KenHudsonCampbell', 'KenanThompson']"
9664078,Drama,['KennyLeon'],"['KerryWashington', 'StevenPasquale', 'JeremyJordan', 'EugeneLee']"
4532038,Comedy Family,['TimHill'],"['RobertDeNiro', 'UmaThurman', 'RobRiggle', 'OakesFegley']"
10856726,Documentary Music,"['WhiteTrashTyler', 'IsaacYowman']",[]
